"Mppcv";"Mppnm_";"Link2MPG";"Link2PVT"
"4844502";"Tyenne 20 mg / 1 ml inf. oploss. (conc.) i.v. [flac.] 1 x 200 mg / 10 ml";"http://www.bcfi.be/nl/contents/jump?amppid=203471";"http://www.bcfi.be/nl/contents/jump?amppid=203471&view=pvt"
"4844510";"Tyenne 20 mg / 1 ml inf. oploss. (conc.) i.v. [flac.] 1 x 400 mg / 20 ml";"http://www.bcfi.be/nl/contents/jump?amppid=203489";"http://www.bcfi.be/nl/contents/jump?amppid=203489&view=pvt"
"4844494";"Tyenne 20 mg / 1 ml inf. oploss. (conc.) i.v. [flac.] 1 x 80 mg / 4 ml";"http://www.bcfi.be/nl/contents/jump?amppid=202861";"http://www.bcfi.be/nl/contents/jump?amppid=202861&view=pvt"
"4843025";"Tyenne inj. oploss. s.c. [voorgev. pen] 12 x 162 mg / 0,9 ml";"http://www.bcfi.be/nl/contents/jump?amppid=203356";"http://www.bcfi.be/nl/contents/jump?amppid=203356&view=pvt"
"4843017";"Tyenne inj. oploss. s.c. [voorgev. pen] 4 x 162 mg / 0,9 ml";"http://www.bcfi.be/nl/contents/jump?amppid=202515";"http://www.bcfi.be/nl/contents/jump?amppid=202515&view=pvt"
"4844064";"Tyenne inj. oploss. s.c. [voorgev. spuit] 12 x 162 mg / 0,9 ml";"http://www.bcfi.be/nl/contents/jump?amppid=203349";"http://www.bcfi.be/nl/contents/jump?amppid=203349&view=pvt"
"4843033";"Tyenne inj. oploss. s.c. [voorgev. spuit] 4 x 162 mg / 0,9 ml";"http://www.bcfi.be/nl/contents/jump?amppid=202507";"http://www.bcfi.be/nl/contents/jump?amppid=202507&view=pvt"
"2285252";"Tygacil inf. oploss. conc. (pdr.) i.v. [flac.] 10 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=38745";"http://www.bcfi.be/nl/contents/jump?amppid=38745&view=pvt"
"2231934";"Typhim Vi inj. oploss. i.m./s.c. [voorgev. spuit] 1 x 25 µg / 0,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=37341";"http://www.bcfi.be/nl/contents/jump?amppid=37341&view=pvt"
"2341543";"Tysabri inf. oploss. (conc.) i.v. [flac.] 1 x 300 mg / 15 ml";"http://www.bcfi.be/nl/contents/jump?amppid=40576";"http://www.bcfi.be/nl/contents/jump?amppid=40576&view=pvt"
"4389680";"Tysabri inj. oploss. s.c. [voorgev. spuit] 2 x 150 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=178590";"http://www.bcfi.be/nl/contents/jump?amppid=178590&view=pvt"
"2481141";"Tyverb filmomh. tabl. 140 x 250 mg";"http://www.bcfi.be/nl/contents/jump?amppid=45021";"http://www.bcfi.be/nl/contents/jump?amppid=45021&view=pvt"
"1794973";"Ubichinon Compositum inj. oploss. i.m./s.c./i.derm. [amp.] 10 x 2,2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=203067";"http://www.bcfi.be/nl/contents/jump?amppid=203067&view=pvt"
"3196094";"Ubistesin Adrenaline 1 / 100 000 40/10 inj. oploss. dent. [patr.] 50 x 1,7 ml";"http://www.bcfi.be/nl/contents/jump?amppid=125872";"http://www.bcfi.be/nl/contents/jump?amppid=125872&view=pvt"
"3196102";"Ubistesin Adrenaline 1 / 200 000 40/5 inj. oploss. dent. [patr.] 50 x 1,7 ml";"http://www.bcfi.be/nl/contents/jump?amppid=125880";"http://www.bcfi.be/nl/contents/jump?amppid=125880&view=pvt"
"3085644";"Ultibro 85/43 inhalatiepdr. (harde caps.) Breezhaler 30 x";"http://www.bcfi.be/nl/contents/jump?amppid=107946";"http://www.bcfi.be/nl/contents/jump?amppid=107946&view=pvt"
"3085636";"Ultibro 85/43 inhalatiepdr. (harde caps.) Breezhaler 90 x";"http://www.bcfi.be/nl/contents/jump?amppid=107938";"http://www.bcfi.be/nl/contents/jump?amppid=107938&view=pvt"
"1291061";"Ultiva inj./inf. oploss. conc. (pdr.) i.v. [flac.] 5 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=17350";"http://www.bcfi.be/nl/contents/jump?amppid=17350&view=pvt"
"1291079";"Ultiva inj./inf. oploss. conc. (pdr.) i.v. [flac.] 5 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=17368";"http://www.bcfi.be/nl/contents/jump?amppid=17368&view=pvt"
"4733101";"Ultomiris inf. oploss. (conc.) i.v. [flac.] 1 x 1 100 mg / 11 ml";"http://www.bcfi.be/nl/contents/jump?amppid=192468";"http://www.bcfi.be/nl/contents/jump?amppid=192468&view=pvt"
"4733093";"Ultomiris inf. oploss. (conc.) i.v. [flac.] 1 x 300 mg / 3 ml";"http://www.bcfi.be/nl/contents/jump?amppid=192450";"http://www.bcfi.be/nl/contents/jump?amppid=192450&view=pvt"
"0134957";"Ultra-K oploss. 200 ml 4,68 g / 15 ml";"http://www.bcfi.be/nl/contents/jump?amppid=6445";"http://www.bcfi.be/nl/contents/jump?amppid=6445&view=pvt"
"0889063";"Ultra-Mg oploss. (pdr., zakjes) 40 x 3 g";"http://www.bcfi.be/nl/contents/jump?amppid=12674";"http://www.bcfi.be/nl/contents/jump?amppid=12674&view=pvt"
"1082858";"Ultravist 300 mg / 1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1 x 124,6 g / 200 ml";"http://www.bcfi.be/nl/contents/jump?amppid=13912";"http://www.bcfi.be/nl/contents/jump?amppid=13912&view=pvt"
"0066134";"Ultravist 300 mg / 1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1 x 12,46 g / 20 ml";"http://www.bcfi.be/nl/contents/jump?amppid=2956";"http://www.bcfi.be/nl/contents/jump?amppid=2956&view=pvt"
"1415884";"Ultravist 300 mg / 1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1 x 311,5 g / 500 ml";"http://www.bcfi.be/nl/contents/jump?amppid=78774";"http://www.bcfi.be/nl/contents/jump?amppid=78774&view=pvt"
"0066159";"Ultravist 300 mg / 1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1 x 31,15 g / 50 ml";"http://www.bcfi.be/nl/contents/jump?amppid=2964";"http://www.bcfi.be/nl/contents/jump?amppid=2964&view=pvt"
"0833327";"Ultravist 300 mg / 1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1 x 62,3 g / 100 ml";"http://www.bcfi.be/nl/contents/jump?amppid=11734";"http://www.bcfi.be/nl/contents/jump?amppid=11734&view=pvt"
"0833285";"Ultravist 300 mg / 1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1 x 6,2 g / 10 ml";"http://www.bcfi.be/nl/contents/jump?amppid=11726";"http://www.bcfi.be/nl/contents/jump?amppid=11726&view=pvt"
"1082841";"Ultravist 300 mg / 1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1 x 93,45 g / 150 ml";"http://www.bcfi.be/nl/contents/jump?amppid=13904";"http://www.bcfi.be/nl/contents/jump?amppid=13904&view=pvt"
"1280502";"Ultravist 370 mg / 1 ml inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.] 1 x 115,35 g / 150 ml";"http://www.bcfi.be/nl/contents/jump?amppid=16980";"http://www.bcfi.be/nl/contents/jump?amppid=16980&view=pvt"
"0083964";"Ultravist 370 mg / 1 ml inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.] 1 x 153,8 g / 200 ml";"http://www.bcfi.be/nl/contents/jump?amppid=3665";"http://www.bcfi.be/nl/contents/jump?amppid=3665&view=pvt"
"1415892";"Ultravist 370 mg / 1 ml inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.] 1 x 384,5 g / 500 ml";"http://www.bcfi.be/nl/contents/jump?amppid=78766";"http://www.bcfi.be/nl/contents/jump?amppid=78766&view=pvt"
"0066167";"Ultravist 370 mg / 1 ml inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.] 1 x 38,45 g / 50 ml";"http://www.bcfi.be/nl/contents/jump?amppid=2972";"http://www.bcfi.be/nl/contents/jump?amppid=2972&view=pvt"
"0833699";"Ultravist 370 mg / 1 ml inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.] 1 x 76,9 g / 100 ml";"http://www.bcfi.be/nl/contents/jump?amppid=11742";"http://www.bcfi.be/nl/contents/jump?amppid=11742&view=pvt"
"2689685";"Uni Diamicron tabl. geregul. afgifte (deelb.) 30 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=54650";"http://www.bcfi.be/nl/contents/jump?amppid=54650&view=pvt"
"2689693";"Uni Diamicron tabl. geregul. afgifte (deelb.) 90 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=54668";"http://www.bcfi.be/nl/contents/jump?amppid=54668&view=pvt"
"3212016";"Uni Gliclazide EG tabl. geregul. afgifte (deelb.) 180 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=127399";"http://www.bcfi.be/nl/contents/jump?amppid=127399&view=pvt"
"3212008";"Uni Gliclazide EG tabl. geregul. afgifte (deelb.) 90 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=127381";"http://www.bcfi.be/nl/contents/jump?amppid=127381&view=pvt"
"0092692";"Uni-Tranxene harde caps. 30 x 15 mg";"http://www.bcfi.be/nl/contents/jump?amppid=3954";"http://www.bcfi.be/nl/contents/jump?amppid=3954&view=pvt"
"4961868";"Upsa-C bruistabl. (deelb.) 40 x 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=203075";"http://www.bcfi.be/nl/contents/jump?amppid=203075&view=pvt"
"4751780";"Upstaza inf. oploss. i.putam. [flac.] 1 x 2,8 10*11 vg / 0,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=193136";"http://www.bcfi.be/nl/contents/jump?amppid=193136&view=pvt"
"3450962";"Uptravi filmomh. tabl. 60 x 1 000 µg";"http://www.bcfi.be/nl/contents/jump?amppid=140236";"http://www.bcfi.be/nl/contents/jump?amppid=140236&view=pvt"
"3450970";"Uptravi filmomh. tabl. 60 x 1 200 µg";"http://www.bcfi.be/nl/contents/jump?amppid=140244";"http://www.bcfi.be/nl/contents/jump?amppid=140244&view=pvt"
"3450988";"Uptravi filmomh. tabl. 60 x 1 400 µg";"http://www.bcfi.be/nl/contents/jump?amppid=140251";"http://www.bcfi.be/nl/contents/jump?amppid=140251&view=pvt"
"3450996";"Uptravi filmomh. tabl. 60 x 1 600 µg";"http://www.bcfi.be/nl/contents/jump?amppid=140269";"http://www.bcfi.be/nl/contents/jump?amppid=140269&view=pvt"
"3451044";"Uptravi filmomh. tabl. 60 x 200 µg";"http://www.bcfi.be/nl/contents/jump?amppid=140186";"http://www.bcfi.be/nl/contents/jump?amppid=140186&view=pvt"
"3451010";"Uptravi filmomh. tabl. 60 x 400 µg";"http://www.bcfi.be/nl/contents/jump?amppid=140202";"http://www.bcfi.be/nl/contents/jump?amppid=140202&view=pvt"
"3451028";"Uptravi filmomh. tabl. 60 x 600 µg";"http://www.bcfi.be/nl/contents/jump?amppid=140210";"http://www.bcfi.be/nl/contents/jump?amppid=140210&view=pvt"
"3451036";"Uptravi filmomh. tabl. 60 x 800 µg";"http://www.bcfi.be/nl/contents/jump?amppid=140228";"http://www.bcfi.be/nl/contents/jump?amppid=140228&view=pvt"
"0093518";"Uralyt U 740/2,3/1,95 oploss. (gran.) 280 g";"http://www.bcfi.be/nl/contents/jump?amppid=4002";"http://www.bcfi.be/nl/contents/jump?amppid=4002&view=pvt"
"0094086";"Urfamycine inj./instill. oploss. (pdr. + solv.) i.m./i.v./i.vesic./endotrach./i.perit./i.pleur. [flac. + amp.] 3 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=4036";"http://www.bcfi.be/nl/contents/jump?amppid=4036&view=pvt"
"3404316";"Urocystil filmomh. tabl. 42 x 400 mg";"http://www.bcfi.be/nl/contents/jump?amppid=134692";"http://www.bcfi.be/nl/contents/jump?amppid=134692&view=pvt"
"4944161";"Urokinase Syner-Medica inj./inf./instill. oploss. (pdr.) i.v./i.arter. [flac.] 1 x 100 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=200295";"http://www.bcfi.be/nl/contents/jump?amppid=200295&view=pvt"
"4944179";"Urokinase Syner-Medica inj./inf./instill. oploss. (pdr.) i.v./i.arter. [flac.] 1 x 500 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=200303";"http://www.bcfi.be/nl/contents/jump?amppid=200303&view=pvt"
"2948271";"Urolina harde caps. verl. afgifte 28 x 4 mg";"http://www.bcfi.be/nl/contents/jump?amppid=135756";"http://www.bcfi.be/nl/contents/jump?amppid=135756&view=pvt"
"2948289";"Urolina harde caps. verl. afgifte 84 x 4 mg";"http://www.bcfi.be/nl/contents/jump?amppid=135764";"http://www.bcfi.be/nl/contents/jump?amppid=135764&view=pvt"
"0895730";"Uromitexan inj./inf. oploss. i.v. [flac.] 15 x 400 mg / 4 ml";"http://www.bcfi.be/nl/contents/jump?amppid=12955";"http://www.bcfi.be/nl/contents/jump?amppid=12955&view=pvt"
"1789718";"Uro-Vaxom harde caps. 30 x 6 mg";"http://www.bcfi.be/nl/contents/jump?amppid=30940";"http://www.bcfi.be/nl/contents/jump?amppid=30940&view=pvt"
"1789726";"Uro-Vaxom harde caps. 90 x 6 mg";"http://www.bcfi.be/nl/contents/jump?amppid=30957";"http://www.bcfi.be/nl/contents/jump?amppid=30957&view=pvt"
"4953113";"Uro-Vaxom (PI-Pharma) harde caps. 30 x 6 mg";"http://www.bcfi.be/nl/contents/jump?amppid=204750";"http://www.bcfi.be/nl/contents/jump?amppid=204750&view=pvt"
"1413053";"Ursochol tabl. (deelb.) 100 x 300 mg";"http://www.bcfi.be/nl/contents/jump?amppid=20255";"http://www.bcfi.be/nl/contents/jump?amppid=20255&view=pvt"
"0093492";"Ursochol tabl. (deelb.) 50 x 150 mg";"http://www.bcfi.be/nl/contents/jump?amppid=3996";"http://www.bcfi.be/nl/contents/jump?amppid=3996&view=pvt"
"3425600";"Ursodeoxycholic Acid Amdipharm harde caps. 100 x 250 mg";"http://www.bcfi.be/nl/contents/jump?amppid=134452";"http://www.bcfi.be/nl/contents/jump?amppid=134452&view=pvt"
"3567906";"Ursofalk filmomh. tabl. (deelb.) 100 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=152439";"http://www.bcfi.be/nl/contents/jump?amppid=152439&view=pvt"
"1556414";"Ursofalk harde caps. 100 x 250 mg";"http://www.bcfi.be/nl/contents/jump?amppid=24182";"http://www.bcfi.be/nl/contents/jump?amppid=24182&view=pvt"
"4866893";"Ursosan filmomh. tabl. (deelb.) 100 x 400 mg";"http://www.bcfi.be/nl/contents/jump?amppid=197509";"http://www.bcfi.be/nl/contents/jump?amppid=197509&view=pvt"
"4993077";"Usymro inj. oploss. s.c. [voorgev. spuit] 1 x 45 mg / 0,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=204271";"http://www.bcfi.be/nl/contents/jump?amppid=204271&view=pvt"
"4993069";"Usymro inj. oploss. s.c. [voorgev. spuit] 1 x 90 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=204289";"http://www.bcfi.be/nl/contents/jump?amppid=204289&view=pvt"
"2311066";"Utrogestan vag. zachte caps. 45 x 200 mg";"http://www.bcfi.be/nl/contents/jump?amppid=38950";"http://www.bcfi.be/nl/contents/jump?amppid=38950&view=pvt"
"0094383";"Utrogestan zachte caps. or. 30 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=4044";"http://www.bcfi.be/nl/contents/jump?amppid=4044&view=pvt"
"2311041";"Utrogestan zachte caps. or. 45 x 200 mg";"http://www.bcfi.be/nl/contents/jump?amppid=38943";"http://www.bcfi.be/nl/contents/jump?amppid=38943&view=pvt"
"0891416";"Utrogestan zachte caps. or. 90 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=12732";"http://www.bcfi.be/nl/contents/jump?amppid=12732&view=pvt"
"4831939";"Uzpruvo inj. oploss. s.c. [voorgev. spuit] 1 x 45 mg / 0,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=196485";"http://www.bcfi.be/nl/contents/jump?amppid=196485&view=pvt"
"4831947";"Uzpruvo inj. oploss. s.c. [voorgev. spuit] 1 x 90 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=196493";"http://www.bcfi.be/nl/contents/jump?amppid=196493&view=pvt"
"4486106";"Vaborem 1/1 inf. oploss. conc. (pdr.) i.v. [flac.] 6 x";"http://www.bcfi.be/nl/contents/jump?amppid=185504";"http://www.bcfi.be/nl/contents/jump?amppid=185504&view=pvt"
"4624631";"Vabysmo 120 mg / 1 ml inj. oploss. i.vitr. [flac.] 1 x 28,8 mg / 0,24 ml";"http://www.bcfi.be/nl/contents/jump?amppid=190389";"http://www.bcfi.be/nl/contents/jump?amppid=190389&view=pvt"
"2966893";"Vagifem vag. tabl. 18 x 10 µg";"http://www.bcfi.be/nl/contents/jump?amppid=75143";"http://www.bcfi.be/nl/contents/jump?amppid=75143&view=pvt"
"2680411";"Valaciclovir AB filmomh. tabl. 10 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=54023";"http://www.bcfi.be/nl/contents/jump?amppid=54023&view=pvt"
"2680403";"Valaciclovir AB filmomh. tabl. 42 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=54015";"http://www.bcfi.be/nl/contents/jump?amppid=54015&view=pvt"
"2631315";"Valaciclovir Sandoz filmomh. tabl. 42 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=51284";"http://www.bcfi.be/nl/contents/jump?amppid=51284&view=pvt"
"1663939";"Valcyte filmomh. tabl. 60 x 450 mg";"http://www.bcfi.be/nl/contents/jump?amppid=27029";"http://www.bcfi.be/nl/contents/jump?amppid=27029&view=pvt"
"3020906";"Valdispert Sleep 125/250 omh. tabl. 40 x";"http://www.bcfi.be/nl/contents/jump?amppid=77164";"http://www.bcfi.be/nl/contents/jump?amppid=77164&view=pvt"
"2668176";"Valdoxan filmomh. tabl. 28 x 25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=53223";"http://www.bcfi.be/nl/contents/jump?amppid=53223&view=pvt"
"3270188";"Valganciclovir Sandoz filmomh. tabl. 90 x 450 mg";"http://www.bcfi.be/nl/contents/jump?amppid=135202";"http://www.bcfi.be/nl/contents/jump?amppid=135202&view=pvt"
"3273968";"Valium (Impexeco) tabl. (deelb.) 30 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=189894";"http://www.bcfi.be/nl/contents/jump?amppid=189894&view=pvt"
"0093807";"Valium inj./inf./instill. oploss. i.m./i.v./rect. [amp.] 50 x 10 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=137216";"http://www.bcfi.be/nl/contents/jump?amppid=137216&view=pvt"
"3413341";"Valium inj./inf./instill. oploss. i.m./i.v./rect. [amp.] 5 x 10 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=151837";"http://www.bcfi.be/nl/contents/jump?amppid=151837&view=pvt"
"1324706";"Valium tabl. (deelb.) 30 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=18101";"http://www.bcfi.be/nl/contents/jump?amppid=18101&view=pvt"
"1324698";"Valium tabl. (deelb.) 30 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=18093";"http://www.bcfi.be/nl/contents/jump?amppid=18093&view=pvt"
"4842621";"Valium tabl. (deelb.) 60 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=195891";"http://www.bcfi.be/nl/contents/jump?amppid=195891&view=pvt"
"4842639";"Valium tabl. (deelb.) 60 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=195883";"http://www.bcfi.be/nl/contents/jump?amppid=195883&view=pvt"
"2363588";"Valproate Desitin inj./inf. oploss. i.v. [amp.] 5 x 1 g / 10 ml";"http://www.bcfi.be/nl/contents/jump?amppid=41020";"http://www.bcfi.be/nl/contents/jump?amppid=41020&view=pvt"
"2363596";"Valproate Desitin inj./inf. oploss. i.v. [amp.] 5 x 300 mg / 3 ml";"http://www.bcfi.be/nl/contents/jump?amppid=41038";"http://www.bcfi.be/nl/contents/jump?amppid=41038&view=pvt"
"2732691";"Valsartan EG filmomh. tabl. (deelb.) 98 x 160 mg";"http://www.bcfi.be/nl/contents/jump?amppid=60673";"http://www.bcfi.be/nl/contents/jump?amppid=60673&view=pvt"
"2732634";"Valsartan EG filmomh. tabl. (deelb.) 98 x 320 mg";"http://www.bcfi.be/nl/contents/jump?amppid=60632";"http://www.bcfi.be/nl/contents/jump?amppid=60632&view=pvt"
"2732683";"Valsartan EG filmomh. tabl. (deelb.) 98 x 80 mg";"http://www.bcfi.be/nl/contents/jump?amppid=60665";"http://www.bcfi.be/nl/contents/jump?amppid=60665&view=pvt"
"3315470";"Valsartan / Hydrochlorothiazide Krka 160/12,5 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=157628";"http://www.bcfi.be/nl/contents/jump?amppid=157628&view=pvt"
"3315496";"Valsartan / Hydrochlorothiazide Krka 160/25 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=160127";"http://www.bcfi.be/nl/contents/jump?amppid=160127&view=pvt"
"3315421";"Valsartan / Hydrochlorothiazide Krka 80/12,5 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=157610";"http://www.bcfi.be/nl/contents/jump?amppid=157610&view=pvt"
"3026606";"Valsartan Krka filmomh. tabl. (deelb.) 28 x 160 mg";"http://www.bcfi.be/nl/contents/jump?amppid=130682";"http://www.bcfi.be/nl/contents/jump?amppid=130682&view=pvt"
"3026622";"Valsartan Krka filmomh. tabl. (deelb.) 98 x 160 mg";"http://www.bcfi.be/nl/contents/jump?amppid=130690";"http://www.bcfi.be/nl/contents/jump?amppid=130690&view=pvt"
"3026648";"Valsartan Krka filmomh. tabl. (deelb.) 98 x 320 mg";"http://www.bcfi.be/nl/contents/jump?amppid=130708";"http://www.bcfi.be/nl/contents/jump?amppid=130708&view=pvt"
"3026598";"Valsartan Krka filmomh. tabl. (deelb.) 98 x 80 mg";"http://www.bcfi.be/nl/contents/jump?amppid=130674";"http://www.bcfi.be/nl/contents/jump?amppid=130674&view=pvt"
"2748267";"Valsartan Sandoz filmomh. tabl. (deelb.) 28 x 160 mg";"http://www.bcfi.be/nl/contents/jump?amppid=60194";"http://www.bcfi.be/nl/contents/jump?amppid=60194&view=pvt"
"2748200";"Valsartan Sandoz filmomh. tabl. (deelb.) 28 x 80 mg";"http://www.bcfi.be/nl/contents/jump?amppid=60160";"http://www.bcfi.be/nl/contents/jump?amppid=60160&view=pvt"
"2748291";"Valsartan Sandoz filmomh. tabl. (deelb.) 98 x 160 mg";"http://www.bcfi.be/nl/contents/jump?amppid=60210";"http://www.bcfi.be/nl/contents/jump?amppid=60210&view=pvt"
"2748192";"Valsartan Sandoz filmomh. tabl. (deelb.) 98 x 320 mg";"http://www.bcfi.be/nl/contents/jump?amppid=60152";"http://www.bcfi.be/nl/contents/jump?amppid=60152&view=pvt"
"2748226";"Valsartan Sandoz filmomh. tabl. (deelb.) 98 x 80 mg";"http://www.bcfi.be/nl/contents/jump?amppid=60186";"http://www.bcfi.be/nl/contents/jump?amppid=60186&view=pvt"
"2709756";"Vancomycine Sandoz inf. oploss. conc. (pdr.) i.v. [flac.] 10 x 1 000 mg";"http://www.bcfi.be/nl/contents/jump?amppid=55103";"http://www.bcfi.be/nl/contents/jump?amppid=55103&view=pvt"
"2709764";"Vancomycine Sandoz inf. oploss. conc. (pdr.) i.v. [flac.] 10 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=55111";"http://www.bcfi.be/nl/contents/jump?amppid=55111&view=pvt"
"2664613";"Vancomycine Viatris i.v./or. inf./drinkb. oploss. conc. (pdr.) [flac.] 1 x 1 000 mg";"http://www.bcfi.be/nl/contents/jump?amppid=53025";"http://www.bcfi.be/nl/contents/jump?amppid=53025&view=pvt"
"2664597";"Vancomycine Viatris i.v./or. inf./drinkb. oploss. conc. (pdr.) [flac.] 1 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=53017";"http://www.bcfi.be/nl/contents/jump?amppid=53017&view=pvt"
"4771911";"Vanflyta filmomh. tabl. 28 x 17,7 mg (UD)";"http://www.bcfi.be/nl/contents/jump?amppid=198416";"http://www.bcfi.be/nl/contents/jump?amppid=198416&view=pvt"
"4771937";"Vanflyta filmomh. tabl. 56 x 26,5 mg (UD)";"http://www.bcfi.be/nl/contents/jump?amppid=198424";"http://www.bcfi.be/nl/contents/jump?amppid=198424&view=pvt"
"2539302";"Vaniqa crème 60 g 115 mg / 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=46284";"http://www.bcfi.be/nl/contents/jump?amppid=46284&view=pvt"
"3020278";"Vaqta inj. susp. i.m./s.c. Junior [voorgev. spuit] 1 x 25 E / 0,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=71001";"http://www.bcfi.be/nl/contents/jump?amppid=71001&view=pvt"
"3019601";"Vaqta inj. susp. i.m./s.c. [voorgev. spuit] 1 x 50 E / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=70995";"http://www.bcfi.be/nl/contents/jump?amppid=70995&view=pvt"
"3785623";"Vardenafil Krka filmomh. tabl. (deelb.) 12 x 10 mg (UD)";"http://www.bcfi.be/nl/contents/jump?amppid=160176";"http://www.bcfi.be/nl/contents/jump?amppid=160176&view=pvt"
"3785599";"Vardenafil Krka filmomh. tabl. (deelb.) 12 x 20 mg (UD)";"http://www.bcfi.be/nl/contents/jump?amppid=160192";"http://www.bcfi.be/nl/contents/jump?amppid=160192&view=pvt"
"3785615";"Vardenafil Krka filmomh. tabl. (deelb.) 4 x 20 mg (UD)";"http://www.bcfi.be/nl/contents/jump?amppid=160184";"http://www.bcfi.be/nl/contents/jump?amppid=160184&view=pvt"
"3948833";"Vardenafil Sandoz filmomh. tabl. 12 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=164830";"http://www.bcfi.be/nl/contents/jump?amppid=164830&view=pvt"
"3263753";"Vargatef zachte caps. 120 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=131441";"http://www.bcfi.be/nl/contents/jump?amppid=131441&view=pvt"
"3263746";"Vargatef zachte caps. 60 x 150 mg";"http://www.bcfi.be/nl/contents/jump?amppid=131458";"http://www.bcfi.be/nl/contents/jump?amppid=131458&view=pvt"
"0064527";"Varilrix inj. oploss. (pdr. + solv.) i.m./s.c. [flac. + voorgev. spuit] 1 dos.";"http://www.bcfi.be/nl/contents/jump?amppid=2931";"http://www.bcfi.be/nl/contents/jump?amppid=2931&view=pvt"
"3906781";"Varivax inj. susp. (pdr. + solv.) i.m./s.c. [flac. + voorgev. spuit] 1 dos.";"http://www.bcfi.be/nl/contents/jump?amppid=37366";"http://www.bcfi.be/nl/contents/jump?amppid=37366&view=pvt"
"1513936";"Vasocedine Pseudoephedrine filmomh. tabl. 30 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=22756";"http://www.bcfi.be/nl/contents/jump?amppid=22756&view=pvt"
"1513928";"Vasocedine Pseudoephedrine filmomh. tabl. 6 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=22749";"http://www.bcfi.be/nl/contents/jump?amppid=22749&view=pvt"
"3652112";"Vaxelis inj. susp. i.m. [voorgev. spuit] 1 x 0,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=191312";"http://www.bcfi.be/nl/contents/jump?amppid=191312&view=pvt"
